chr,start,end,id,orientation
chr5,144073802,144073820,35334,+
chr5,144073740,144073758,35335,+
chr5,144077073,144077091,35336,-
chr5,144095740,144095758,35337,+
chr5,144098394,144098412,35338,+
chr5,144098520,144098538,35339,+
chr5,144098436,144098454,35340,+
chr5,144098478,144098496,35341,+
chr5,144121153,144121171,35342,+
chr5,144121865,144121883,35343,+
chr5,144134597,144134615,35344,+
chr5,144137080,144137098,35345,+
chr5,144138040,144138058,35346,+
chr5,144156091,144156109,35347,-
chr5,144157493,144157511,35348,+
chr5,144178245,144178263,35349,-
chr5,144178703,144178721,35350,-
chr5,144185140,144185158,35351,-
chr5,144195468,144195486,35352,+
chr5,144252806,144252824,35353,+
chr5,144257879,144257897,35354,-
chr5,144265498,144265516,35355,+
chr5,144308466,144308484,35356,-
chr5,144309431,144309449,35357,+
chr5,144309271,144309289,35358,-
chr5,144328924,144328942,35359,+
chr5,144344104,144344122,35360,+
chr5,144391269,144391287,35361,+
chr5,144472356,144472374,35362,-
chr5,144493188,144493206,35363,+
chr5,144492997,144493015,35364,+
chr5,144493144,144493162,35365,-
chr5,144493240,144493258,35366,-
chr5,144578059,144578077,35367,-
chr5,144678475,144678493,35368,-
chr5,144736370,144736388,35369,-
chr5,144760461,144760479,35370,-
chr5,144796302,144796320,35371,+
chr5,144796299,144796317,35372,+
chr5,144801708,144801726,35373,+
chr5,144812313,144812331,35374,+
chr5,144861103,144861121,35375,+
chr5,144885711,144885729,35376,-
chr5,144897253,144897271,35377,-
chr5,144915617,144915635,35378,-
chr5,144963487,144963505,35379,+
chr5,144963518,144963536,35380,+
chr5,144968595,144968613,35381,+
chr5,144975540,144975558,35382,-
chr5,144975542,144975560,35383,+
chr5,144987747,144987765,35384,-
chr5,144987709,144987727,35385,+
chr5,145010926,145010944,35386,+
chr5,145028601,145028619,35387,+
chr5,145142839,145142857,35388,-
chr5,145144999,145145017,35389,+
chr5,145148932,145148950,35390,+
chr5,145149080,145149098,35391,-
chr5,145163485,145163503,35392,+
chr5,145207884,145207902,35393,+
chr5,145228058,145228076,35394,+
chr5,145266802,145266820,35395,-
chr5,145275795,145275813,35396,+
chr5,145275785,145275803,35397,+
chr5,145367237,145367255,35398,+
chr5,145399698,145399716,35399,-
chr5,145423080,145423098,35400,+
chr5,145455244,145455262,35401,-
chr5,145486625,145486643,35402,+
chr5,145488145,145488163,35403,-
chr5,145495020,145495038,35404,-
chr5,145496094,145496112,35405,-
chr5,145496096,145496114,35406,+
chr5,145504071,145504089,35407,-
chr5,145514068,145514086,35408,-
chr5,145529605,145529623,35409,-
chr5,145534283,145534301,35410,+
chr5,145555748,145555766,35411,+
chr5,145597158,145597176,35412,+
chr5,145612881,145612899,35413,-
chr5,145615029,145615047,35414,+
chr5,145615019,145615037,35415,+
chr5,145627981,145627999,35416,+
chr5,145632825,145632843,35417,+
chr5,145637004,145637022,35418,-
chr5,145637006,145637024,35419,+
chr5,145645628,145645646,35420,+
chr5,145649930,145649948,35421,-
chr5,145668634,145668652,35422,+
chr5,145674198,145674216,35423,-
chr5,145674160,145674178,35424,+
chr5,145744296,145744314,35425,-
chr5,145749841,145749859,35426,-
chr5,145759524,145759542,35427,+
chr5,145759573,145759591,35428,-
chr5,145802691,145802709,35429,+
chr5,145819784,145819802,35430,-
chr5,145830785,145830803,35431,-
chr5,145832406,145832424,35432,-
chr5,145832332,145832350,35433,+
chr5,145849290,145849308,35434,-
chr5,145877938,145877956,35435,-
chr5,145880443,145880461,35436,+
chr5,145894330,145894348,35437,-
chr5,145953444,145953462,35438,+
chr5,145953482,145953500,35439,-
chr5,145974554,145974572,35440,+
chr5,145975727,145975745,35441,+
chr5,145995707,145995725,35442,+
chr5,146959685,146959703,35443,-
chr5,146974348,146974366,35444,+
chr5,146999196,146999214,35445,+
chr5,146999906,146999924,35446,+
chr5,147012336,147012354,35447,+
chr5,147071788,147071806,35448,-
chr5,147115243,147115261,35449,-
chr5,147142196,147142214,35450,+
chr5,147188357,147188375,35451,+
chr5,147194035,147194053,35452,+
chr5,147197022,147197040,35453,+
chr5,147196951,147196969,35454,+
chr5,147196948,147196966,35455,-
chr5,147198669,147198687,35456,+
chr5,147198721,147198739,35457,+
chr5,147217898,147217916,35458,+
chr5,147231844,147231862,35459,-
chr5,147231857,147231875,35460,+
chr5,147252046,147252064,35461,-
chr5,147291307,147291325,35462,-
chr5,147335141,147335159,35463,-
chr5,147378833,147378851,35464,+
chr5,147388440,147388458,35465,+
chr5,147398123,147398141,35466,-
chr5,147441423,147441441,35467,-
chr5,147441420,147441438,35468,-
chr5,147479491,147479509,35469,+
chr5,147482415,147482433,35470,-
chr5,147486953,147486971,35471,+
chr5,147516030,147516048,35472,+
chr5,147517751,147517769,35473,+
chr5,147535221,147535239,35474,-
chr5,147625195,147625213,35475,-
chr5,147635536,147635554,35476,-
chr5,147660352,147660370,35477,+
chr5,147660350,147660368,35478,-
chr5,147667870,147667888,35479,+
chr5,147694843,147694861,35480,-
chr5,147702878,147702896,35481,+
chr5,147705538,147705556,35482,+
chr5,147716165,147716183,35483,-
chr5,147717550,147717568,35484,+
chr5,147717703,147717721,35485,-
chr5,147720347,147720365,35486,+
chr5,147726154,147726172,35487,+
chr5,147728023,147728041,35488,+
chr5,147734270,147734288,35489,+
chr5,147750839,147750857,35490,+
chr5,147751911,147751929,35491,+
chr5,147756337,147756355,35492,-
chr5,147794975,147794993,35493,+
chr5,147808590,147808608,35494,-
chr5,147810566,147810584,35495,+
chr5,147813069,147813087,35496,-
chr5,147813180,147813198,35497,+
chr5,147815063,147815081,35498,+
chr5,147927388,147927406,35499,-
chr5,147931239,147931257,35500,-
chr5,147932913,147932931,35501,+
chr5,147953127,147953145,35502,-
chr5,147959096,147959114,35503,+
chr5,147959133,147959151,35504,-
chr5,148020234,148020252,35505,+
chr5,148022892,148022910,35506,-
chr5,148039123,148039141,35507,-
chr5,148053671,148053689,35508,-
chr5,148062606,148062624,35509,+
chr5,148070521,148070539,35510,-
chr5,148096138,148096156,35511,-
chr5,148104883,148104901,35512,-
chr5,148105855,148105873,35513,-
chr5,148105872,148105890,35514,+
chr5,148110901,148110919,35515,-
chr5,148131447,148131465,35516,-
chr5,148135264,148135282,35517,-
chr5,148139393,148139411,35518,+
chr5,148143299,148143317,35519,+
chr5,148157743,148157761,35520,-
chr5,148157770,148157788,35521,-
chr5,148169319,148169337,35522,-
chr5,148206828,148206846,35523,-
chr5,148214273,148214291,35524,+
chr5,148214690,148214708,35525,+
chr5,148295903,148295921,35526,+
chr5,148357407,148357425,35527,+
chr5,148357405,148357423,35528,-
chr5,148390922,148390940,35529,-
chr5,148391047,148391065,35530,-
chr5,148395703,148395721,35531,+
chr5,148467524,148467542,35532,+
chr5,148480398,148480416,35533,-
chr5,148521412,148521430,35534,-
chr5,148545448,148545466,35535,-
chr5,148593594,148593612,35536,+
chr5,148595937,148595955,35537,+
chr5,148602908,148602926,35538,+
chr5,148628241,148628259,35539,-
chr5,148629864,148629882,35540,-
chr5,148629497,148629515,35541,-
chr5,148631686,148631704,35542,-
chr5,148660218,148660236,35543,+
chr5,148659922,148659940,35544,-
chr5,148668277,148668295,35545,-
chr5,148680439,148680457,35546,+
chr5,148689285,148689303,35547,-
chr5,148712500,148712518,35548,-
chr5,148718912,148718930,35549,-
chr5,148722559,148722577,35550,+
chr5,148722549,148722567,35551,+
chr5,148726928,148726946,35552,+
chr5,148726951,148726969,35553,+
chr5,148737701,148737719,35554,+
chr5,148740882,148740900,35555,-
chr5,148740847,148740865,35556,+
chr5,148747485,148747503,35557,+
chr5,148757047,148757065,35558,-
chr5,148760877,148760895,35559,+
chr5,148768802,148768820,35560,+
chr5,148768880,148768898,35561,+
chr5,148768840,148768858,35562,+
chr5,148772534,148772552,35563,+
chr5,148776547,148776565,35564,+
chr5,148791558,148791576,35565,+
chr5,148802060,148802078,35566,+
chr5,148838062,148838080,35567,+
chr5,148837889,148837907,35568,+
chr5,148851141,148851159,35569,-
chr5,148857687,148857705,35570,-
chr5,148857697,148857715,35571,-
chr5,148871129,148871147,35572,-
chr5,148873622,148873640,35573,-
chr5,148885220,148885238,35574,-
chr5,148891481,148891499,35575,+
chr5,148895300,148895318,35576,+
chr5,148900277,148900295,35577,+
chr5,148919074,148919092,35578,-
chr5,148992222,148992240,35579,+
chr5,148992247,148992265,35580,+
chr5,148997665,148997683,35581,-
chr5,148997614,148997632,35582,-
chr5,148997616,148997634,35583,+
chr5,149048386,149048404,35584,+
chr5,149050894,149050912,35585,-
chr5,149053742,149053760,35586,-
chr5,149056221,149056239,35587,-
chr5,149056177,149056195,35588,-
chr5,149059168,149059186,35589,+
chr5,149079937,149079955,35590,-
chr5,149091478,149091496,35591,+
chr5,149103305,149103323,35592,+
chr5,149104637,149104655,35593,-
chr5,149105115,149105133,35594,-
chr5,149104455,149104473,35595,-
chr5,149115878,149115896,35596,+
chr5,149115795,149115813,35597,-
chr5,149122510,149122528,35598,-
chr5,149122468,149122486,35599,-
chr5,149124218,149124236,35600,-
chr5,149137050,149137068,35601,+
chr5,149136890,149136908,35602,+
chr5,149144345,149144363,35603,+
chr5,149144170,149144188,35604,+
chr5,149158274,149158292,35605,+
chr5,149180951,149180969,35606,-
chr5,149182400,149182418,35607,+
chr5,149182876,149182894,35608,+
chr5,149187240,149187258,35609,-
chr5,149188129,149188147,35610,-
chr5,149191773,149191791,35611,+
chr5,149191487,149191505,35612,+
chr5,149191518,149191536,35613,-
chr5,149198300,149198318,35614,+
chr5,149199590,149199608,35615,-
chr5,149215772,149215790,35616,-
chr5,149218678,149218696,35617,+
chr5,149229528,149229546,35618,-
chr5,149256733,149256751,35619,+
chr5,149262732,149262750,35620,-
chr5,149262577,149262595,35621,-
chr5,149263579,149263597,35622,-
chr5,149272645,149272663,35623,-
chr5,149285288,149285306,35624,+
chr5,149285285,149285303,35625,+
chr5,149307780,149307798,35626,+
chr5,149364374,149364392,35627,-
chr5,149382716,149382734,35628,-
chr5,149390910,149390928,35629,-
chr5,149425782,149425800,35630,-
chr5,149456116,149456134,35631,+
chr5,149472887,149472905,35632,-
chr5,149483932,149483950,35633,+
chr5,149494311,149494329,35634,-
chr5,149512751,149512769,35635,-
chr5,149523367,149523385,35636,-
chr5,149523497,149523515,35637,+
chr5,149523329,149523347,35638,+
chr5,149538217,149538235,35639,-
chr5,149547755,149547773,35640,+
chr5,149553910,149553928,35641,+
chr5,149562657,149562675,35642,+
chr5,149564154,149564172,35643,+
chr5,149566120,149566138,35644,+
chr5,149567986,149568004,35645,+
chr5,149604828,149604846,35646,-
chr5,149606263,149606281,35647,-
chr5,149606127,149606145,35648,+
chr5,149606359,149606377,35649,+
chr5,149619376,149619394,35650,+
chr5,149620165,149620183,35651,+
chr5,149620268,149620286,35652,+
chr5,149623819,149623837,35653,+
chr5,149643362,149643380,35654,-
chr5,149643620,149643638,35655,+
chr5,149643301,149643319,35656,+
chr5,149658805,149658823,35657,+
chr5,149658643,149658661,35658,-
chr5,149658769,149658787,35659,-
chr5,149660432,149660450,35660,+
chr5,149690978,149690996,35661,-
chr5,149716615,149716633,35662,+
chr5,149721292,149721310,35663,+
chr5,149721323,149721341,35664,+
chr5,149754059,149754077,35665,+
chr5,149754737,149754755,35666,-
chr5,149754740,149754758,35667,-
chr5,149754773,149754791,35668,-
chr5,149758539,149758557,35669,+
chr5,149759203,149759221,35670,-
chr5,149764214,149764232,35671,-
chr5,149770117,149770135,35672,-
chr5,149795039,149795057,35673,+
chr5,149795455,149795473,35674,-
chr5,149801257,149801275,35675,-
chr5,149818496,149818514,35676,+
chr5,149818487,149818505,35677,-
chr5,149839154,149839172,35678,-
chr5,149848688,149848706,35679,-
chr5,149851558,149851576,35680,+
chr5,149851548,149851566,35681,+
chr5,149883300,149883318,35682,-
chr5,149883506,149883524,35683,-
chr5,149913608,149913626,35684,-
chr5,150073209,150073227,35685,+
chr5,150073634,150073652,35686,-
chr5,150083061,150083079,35687,-
chr5,150086867,150086885,35688,+
chr5,150091030,150091048,35689,-
chr5,150093537,150093555,35690,+
chr5,150093524,150093542,35691,-
chr5,150094782,150094800,35692,-
chr5,150109223,150109241,35693,-
chr5,150137961,150137979,35694,+
chr5,150138632,150138650,35695,-
chr5,150158672,150158690,35696,-
chr5,150159717,150159735,35697,+
chr5,150178620,150178638,35698,-
chr5,150178328,150178346,35699,+
chr5,150178404,150178422,35700,+
chr5,150195366,150195384,35701,-
chr5,150206525,150206543,35702,+
chr5,150207475,150207493,35703,+
chr5,150210461,150210479,35704,-
chr5,150220154,150220172,35705,-
chr5,150225831,150225849,35706,-
chr5,150250487,150250505,35707,+
chr5,150257016,150257034,35708,+
chr5,150257030,150257048,35709,+
chr5,150259267,150259285,35710,-
chr5,150276897,150276915,35711,-
chr5,150286450,150286468,35712,+
chr5,150293872,150293890,35713,+
chr5,150312668,150312686,35714,+
chr5,150327353,150327371,35715,-
chr5,150328169,150328187,35716,+
chr5,150355520,150355538,35717,-
chr5,150382973,150382991,35718,+
chr5,150445120,150445138,35719,+
chr5,150464195,150464213,35720,-
chr5,150465741,150465759,35721,+
chr5,150468377,150468395,35722,+
chr5,150481063,150481081,35723,-
chr5,150480784,150480802,35724,+
chr5,150480697,150480715,35725,+
chr5,150481076,150481094,35726,-
chr5,150481107,150481125,35727,-
chr5,150491454,150491472,35728,+
chr5,150495298,150495316,35729,-
chr5,150495975,150495993,35730,+
chr5,150505537,150505555,35731,-
chr5,150505691,150505709,35732,-
chr5,150509001,150509019,35733,+
chr5,150511671,150511689,35734,-
chr5,150514307,150514325,35735,-
chr5,150515928,150515946,35736,+
chr5,150528368,150528386,35737,+
chr5,150543480,150543498,35738,-
chr5,150547846,150547864,35739,+
chr5,150551402,150551420,35740,+
chr5,150583150,150583168,35741,-
chr5,150618667,150618685,35742,+
chr5,150653756,150653774,35743,-
chr5,150664214,150664232,35744,+
chr5,150664118,150664136,35745,+
chr5,150686654,150686672,35746,+
chr5,150714730,150714748,35747,-
chr5,150720131,150720149,35748,+
chr5,150761889,150761907,35749,+
chr5,150797354,150797372,35750,+
chr5,150799394,150799412,35751,-
chr5,150823623,150823641,35752,-
chr5,150826208,150826226,35753,-
chr5,150826947,150826965,35754,+
chr5,150845922,150845940,35755,+
chr5,150847315,150847333,35756,+
chr5,150852717,150852735,35757,-
chr5,150854565,150854583,35758,+
chr5,150854698,150854716,35759,+
chr5,150861616,150861634,35760,-
chr5,150900398,150900416,35761,+
chr5,150916757,150916775,35762,+
chr5,150919622,150919640,35763,+
chr5,150919612,150919630,35764,+
chr5,150940814,150940832,35765,+
chr5,150948751,150948769,35766,+
chr5,150960449,150960467,35767,-
chr5,150963961,150963979,35768,-
chr5,150971484,150971502,35769,+
chr5,150977704,150977722,35770,+
chr5,150977250,150977268,35771,-
chr5,150977260,150977278,35772,-
chr5,150985464,150985482,35773,-
chr5,151009523,151009541,35774,-
chr5,151020049,151020067,35775,-
chr5,151032543,151032561,35776,+
chr5,151035919,151035937,35777,+
chr5,151035514,151035532,35778,+
chr5,151039362,151039380,35779,+
chr5,151039352,151039370,35780,+
chr5,151049500,151049518,35781,-
chr5,151060524,151060542,35782,+
chr5,151071009,151071027,35783,+
chr5,151083843,151083861,35784,+
chr5,151084848,151084866,35785,+
chr5,151092359,151092377,35786,-
chr5,151144884,151144902,35787,+
chr5,151150615,151150633,35788,-
chr5,151169787,151169805,35789,-
chr5,151197422,151197440,35790,-
chr5,151205840,151205858,35791,-
chr5,151217590,151217608,35792,+
chr5,151219984,151220002,35793,+
chr5,151229377,151229395,35794,-
chr5,151234048,151234066,35795,-
chr5,151234026,151234044,35796,-
chr5,151235722,151235740,35797,+
chr5,151244429,151244447,35798,+
chr5,151255006,151255024,35799,+
chr5,151256264,151256282,35800,-
chr5,151262596,151262614,35801,-
chr5,151287956,151287974,35802,-
chr5,151298632,151298650,35803,-
chr5,151316016,151316034,35804,+
chr5,151322307,151322325,35805,+
chr5,151468444,151468462,35806,-
chr5,151476266,151476284,35807,+
chr5,151476186,151476204,35808,-
chr5,151520584,151520602,35809,-
chr5,151631703,151631721,35810,-
chr5,151712110,151712128,35811,-
chr5,151712113,151712131,35812,-
chr5,151732173,151732191,35813,-
chr5,151748338,151748356,35814,+
chr5,151770685,151770703,35815,+
chr5,151784847,151784865,35816,+
chr5,151790755,151790773,35817,-
chr5,151797856,151797874,35818,+
chr5,151858450,151858468,35819,-
chr5,151858196,151858214,35820,-
chr5,151864709,151864727,35821,-
chr5,151878020,151878038,35822,+
chr5,151905136,151905154,35823,+
chr5,151904921,151904939,35824,+
chr5,151937552,151937570,35825,-
chr5,151954242,151954260,35826,-
chr5,151954207,151954225,35827,-
chr5,152095048,152095066,35828,+
chr5,152102035,152102053,35829,-
chr5,152171344,152171362,35830,-
chr5,152171219,152171237,35831,-
chr5,152447591,152447609,35832,-
chr5,152447366,152447384,35833,-
chr5,152447335,152447353,35834,-
chr5,152489603,152489621,35835,-
